Дата,Час,"Объем полного планового потребления, МВт.ч","Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.","Объем покупки по регулируемым договорам, МВт.ч","Объем покупки на РСВ, МВт.ч","Объем продажи в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены, руб./МВт.ч","Минимальный индекс равновесной цены, руб./МВт.ч"
2021.12.08,7,27 177.143,1 197.12,4 206.992,22 330.782,56.116,1 771.45,213.51
2021.12.08,8,26 862.991,1 195.36,4 206.992,22 020.171,63.013,1 779.75,213.51
2021.12.08,9,27 197.533,1 100.80,4 206.992,22 379.528,70.826,1 737.51,213.50
2021.12.08,10,27 319.864,1 092.74,4 206.992,22 522.547,75.932,1 747.38,213.51
2021.12.08,11,27 322.635,1 088.52,4 206.992,22 521.576,69.586,1 749.62,213.51
2021.12.08,12,27 607.421,1 102.41,4 206.992,22 796.145,40.938,1 647.56,213.51
2021.12.08,13,27 840.512,1 153.66,4 191.527,23 044.087,28.755,1 798.03,213.51
2021.12.08,14,27 901.281,1 114.17,7 663.844,19 631.475,33.893,1 659.42,213.51
2021.12.08,15,27 752.003,1 102.33,7 663.844,19 488.286,46.235,1 676.32,213.51
2021.12.08,16,27 467.663,1 063.91,7 663.844,19 221.216,73.099,1 728.27,213.50
2021.12.08,17,27 156.601,990.36,7 548.308,19 010.599,54.502,1 655.99,213.51
2021.12.08,18,26 539.122,993.77,2 004.938,23 898.751,41.368,1 646.35,213.48
2021.12.08,19,25 853.952,980.97,2 004.938,23 202.826,45.468,1 598.94,213.43
2021.12.08,20,25 481.279,814.80,2 004.938,22 853.816,63.756,1 388.60,217.13
2021.12.08,21,25 150.212,756.01,2 004.938,22 518.418,67.771,1 336.38,219.59
2021.12.08,22,25 025.739,470.50,2 004.938,22 386.774,64.352,1 109.06,0.00
2021.12.08,23,24 943.467,466.59,2 004.938,22 296.220,57.119,1 110.35,0.00
2021.12.09,0,24 899.806,532.12,2 004.938,22 210.987,54.858,1 045.81,1.75
2021.12.09,1,25 334.221,793.03,2 074.239,22 630.969,81.374,1 020.00,20.39
2021.12.09,2,26 110.263,866.18,4 976.955,20 474.432,40.774,1 035.15,3.37
2021.12.09,3,26 803.230,867.56,5 038.655,21 156.764,75.282,1 070.21,22.21
2021.12.09,4,27 477.947,928.21,4 206.992,22 674.448,54.446,1 179.60,23.24
2021.12.09,5,27 885.871,1 038.96,4 206.992,23 066.733,46.904,1 375.33,3.35
2021.12.09,6,27 942.262,1 146.48,4 206.992,23 133.266,47.050,1 589.20,3.39
2021.12.09,7,27 858.825,1 157.69,4 206.992,23 071.163,66.807,1 597.62,3.38
2021.12.09,8,27 596.470,1 138.31,4 206.992,22 821.026,75.549,1 571.65,3.39
2021.12.09,9,27 498.921,1 030.27,4 206.992,22 725.707,80.550,1 635.65,3.39
2021.12.09,10,27 458.755,992.12,4 206.992,22 677.133,83.924,1 612.58,3.39
2021.12.09,11,27 602.268,1 053.92,4 206.992,22 818.377,78.223,1 606.33,0.00
2021.12.09,12,27 985.146,1 105.74,4 206.992,23 171.667,47.486,1 597.50,0.00
2021.12.09,13,28 339.611,1 151.57,4 191.527,23 542.666,38.364,1 598.34,0.00
2021.12.09,14,28 317.451,1 186.35,7 663.844,20 044.446,44.801,1 611.33,3.38
2021.12.09,15,28 002.514,1 178.70,7 663.844,19 728.265,50.295,1 613.22,0.00
2021.12.09,16,27 580.068,1 153.50,7 663.844,19 308.713,72.708,1 615.31,3.40
2021.12.09,17,27 111.889,1 107.65,7 548.308,18 938.897,55.497,1 594.18,3.37
2021.12.09,18,26 461.077,822.93,2 004.938,23 785.278,38.925,1 626.73,0.00
2021.12.09,19,25 776.929,814.49,2 004.938,23 084.855,43.214,1 594.22,0.00
2021.12.09,20,25 168.188,763.56,2 004.938,22 475.127,60.195,1 523.81,0.00
2021.12.09,21,24 869.931,707.73,2 004.938,22 182.638,66.586,1 419.77,0.00
2021.12.09,22,24 650.788,632.01,2 004.938,21 961.394,69.005,1 236.95,0.00
2021.12.09,23,24 641.568,591.25,2 004.938,21 946.848,60.667,1 138.25,0.00
2021.12.10,0,24 746.928,908.09,2 004.938,21 955.391,46.328,1 101.75,782.85
2021.12.10,1,25 184.633,910.22,2 074.239,22 370.842,73.961,1 079.99,782.92
2021.12.10,2,25 939.435,932.64,4 976.955,20 224.279,38.499,1 086.14,782.63
2021.12.10,3,26 751.407,942.25,5 038.655,21 026.708,59.365,1 130.16,782.65
2021.12.10,4,27 411.775,1 029.23,4 206.992,22 541.207,41.125,1 325.78,782.45
2021.12.10,5,27 809.524,1 080.25,4 206.992,22 938.202,38.590,1 392.45,782.70
2021.12.10,6,27 899.574,1 180.22,4 206.992,23 025.448,32.389,1 612.94,782.43
2021.12.10,7,27 771.521,1 252.49,4 206.992,22 895.084,49.453,1 737.83,782.46
2021.12.10,8,27 621.828,1 249.35,4 206.992,22 757.358,58.474,1 727.14,782.49
2021.12.10,9,27 589.783,1 170.71,4 206.992,22 731.364,65.066,1 641.81,782.59
2021.12.10,10,27 500.840,1 155.76,4 206.992,22 644.946,72.313,1 614.48,782.59
2021.12.10,11,27 597.833,1 155.72,4 206.992,22 760.581,68.741,1 607.11,782.57
2021.12.10,12,27 850.226,1 171.36,4 206.992,22 998.627,48.900,1 615.72,782.26
2021.12.10,13,28 233.631,1 209.69,4 191.527,23 383.830,37.736,1 667.74,782.06
2021.12.10,14,28 254.933,1 176.17,7 663.844,19 948.588,46.831,1 634.66,782.91
2021.12.10,15,27 895.211,1 165.05,7 663.844,19 589.973,53.888,1 655.28,783.12
2021.12.10,16,27 487.070,1 131.65,7 663.844,19 186.347,78.393,1 609.23,782.94
2021.12.10,17,27 105.130,1 107.00,7 548.308,18 896.214,65.543,1 614.38,782.92
2021.12.10,18,26 549.472,1 110.20,2 004.938,23 845.367,48.108,1 556.91,782.91
2021.12.10,19,25 859.176,1 117.33,2 004.938,23 137.959,50.849,1 550.52,782.82
2021.12.10,20,25 422.842,1 054.37,2 004.938,22 707.608,68.092,1 440.17,782.83
2021.12.10,21,25 086.985,1 034.80,2 004.938,22 367.451,73.280,1 389.77,782.82
2021.12.10,22,24 826.264,960.82,2 004.938,22 099.072,69.896,1 259.76,782.81
2021.12.10,23,24 762.950,912.62,2 004.938,22 016.249,59.754,1 135.78,782.78
2021.12.11,0,24 839.490,862.66,2 004.938,22 091.790,33.656,1 090.58,730.88
2021.12.11,1,25 032.259,865.11,2 074.239,22 277.030,86.455,1 078.35,730.89
2021.12.11,2,25 443.769,864.70,4 976.955,19 780.374,73.395,1 048.09,730.88
2021.12.11,3,25 936.062,858.61,5 038.655,20 256.422,101.496,1 051.52,730.86
2021.12.11,4,26 664.212,879.76,4 206.992,21 804.667,64.200,1 084.62,730.92
2021.12.11,5,27 226.258,951.02,4 206.992,22 353.406,41.244,1 230.41,730.92
2021.12.11,6,27 559.013,1 019.37,4 206.992,22 681.127,28.487,1 338.34,730.94
2021.12.11,7,27 552.930,1 044.97,4 206.992,22 682.656,40.987,1 484.18,730.93
2021.12.11,8,27 461.545,1 100.06,4 206.992,22 610.108,50.871,1 610.81,730.97
2021.12.11,9,27 361.593,1 070.70,4 206.992,22 515.505,61.752,1 634.71,730.92
2021.12.11,10,27 379.726,1 050.80,4 206.992,22 541.241,67.328,1 604.39,730.99
2021.12.11,11,27 358.999,1 102.05,4 206.992,22 513.180,58.763,1 577.23,730.98
2021.12.11,12,27 650.458,1 126.97,4 206.992,22 801.523,38.768,1 594.00,731.03
2021.12.11,13,28 037.913,1 137.92,4 191.527,23 198.429,26.407,1 604.90,731.02
2021.12.11,14,28 053.042,1 157.19,7 663.844,19 751.426,29.671,1 656.06,730.99
2021.12.11,15,27 692.407,1 120.34,7 663.844,19 384.639,30.072,1 609.76,730.95
2021.12.11,16,27 290.502,1 105.88,7 663.844,18 986.099,46.988,1 725.07,731.00
2021.12.11,17,27 006.602,1 071.92,7 548.308,18 786.607,37.684,1 550.29,730.97
2021.12.11,18,26 397.483,1 069.66,2 004.938,23 679.699,19.019,1 519.03,731.04
2021.12.11,19,25 808.515,1 067.19,2 004.938,23 073.072,19.342,1 487.26,730.96
2021.12.11,20,25 400.219,1 031.22,2 004.938,22 666.365,32.965,1 495.18,730.96
2021.12.11,21,25 046.590,993.04,2 004.938,22 312.619,40.294,1 392.50,730.94
2021.12.11,22,24 790.324,888.83,2 004.938,22 052.917,45.556,1 214.97,730.95
2021.12.11,23,24 736.800,864.28,2 004.938,21 988.165,40.617,1 083.63,731.01
2021.12.12,0,24 687.453,857.72,2 004.938,21 930.629,21.073,1 069.76,729.64
2021.12.12,1,24 859.327,856.03,2 074.239,22 095.246,76.255,1 043.17,729.68
2021.12.12,2,25 217.088,861.15,4 976.955,19 549.882,59.618,1 063.12,729.62
2021.12.12,3,25 673.827,858.00,5 038.655,19 984.310,83.688,1 067.60,729.73
2021.12.12,4,26 315.091,871.46,4 206.992,21 435.999,51.093,1 069.34,729.80
2021.12.12,5,26 945.499,932.37,4 206.992,22 053.075,27.377,1 154.43,729.86
2021.12.12,6,27 299.202,995.41,4 206.992,22 399.559,17.415,1 272.57,729.79
2021.12.12,7,27 309.603,990.66,4 206.992,22 416.330,25.618,1 285.36,729.85
2021.12.12,8,27 201.516,1 037.81,4 206.992,22 320.472,39.032,1 397.69,729.84
2021.12.12,9,27 162.687,1 045.88,4 206.992,22 298.960,45.637,1 449.40,729.85
2021.12.12,10,27 156.655,1 046.33,4 206.992,22 297.128,48.994,1 461.21,729.85
2021.12.12,11,27 292.793,1 069.84,4 206.992,22 428.270,40.007,1 495.45,729.93
2021.12.12,12,27 691.113,1 107.65,4 206.992,22 822.975,28.948,1 546.19,729.72
2021.12.12,13,28 135.983,1 139.24,4 191.527,23 278.049,15.359,1 592.48,729.76
2021.12.12,14,28 162.897,1 145.44,7 663.844,19 842.067,21.022,1 622.94,729.60
2021.12.12,15,27 784.393,1 133.82,7 663.844,19 459.613,21.143,1 629.99,729.70
2021.12.12,16,27 416.869,1 096.84,7 663.844,19 101.686,35.694,1 580.61,729.56
2021.12.12,17,27 094.651,1 052.85,7 548.308,18 888.941,34.362,1 517.71,729.58
2021.12.12,18,26 467.330,1 047.76,2 004.938,23 766.008,11.788,1 558.99,729.49
2021.12.12,19,25 861.338,1 052.36,2 004.938,23 136.917,15.271,1 542.76,729.30
2021.12.12,20,25 442.817,1 023.39,2 004.938,22 722.056,26.511,1 465.48,729.36
2021.12.12,21,25 198.509,984.13,2 004.938,22 473.330,28.019,1 371.94,729.39
2021.12.12,22,24 964.229,885.18,2 004.938,22 230.802,30.239,1 158.99,729.32
2021.12.12,23,24 878.534,860.41,2 004.938,22 129.849,25.758,1 076.46,729.30
2021.12.13,0,25 079.315,838.78,2 004.938,22 341.551,19.624,1 063.11,695.96
2021.12.13,1,25 506.846,840.27,2 074.239,22 747.021,47.238,1 034.55,696.06
2021.12.13,2,26 282.382,855.06,4 976.955,20 617.835,25.530,1 060.18,697.42
2021.12.13,3,27 116.561,862.77,5 038.655,21 425.791,33.373,1 070.04,698.45
2021.12.13,4,27 775.938,932.90,4 206.992,22 925.969,27.755,1 211.93,698.51
2021.12.13,5,28 196.216,1 014.55,4 206.992,23 351.519,26.833,1 351.94,698.60
2021.12.13,6,28 334.905,1 110.23,4 206.992,23 491.974,20.277,1 624.64,698.51
2021.12.13,7,28 202.331,1 130.06,4 206.992,23 369.143,29.862,1 628.88,697.58
2021.12.13,8,28 045.992,1 124.07,4 206.992,23 219.895,39.486,1 616.59,698.15
2021.12.13,9,27 989.032,1 080.38,4 206.992,23 171.446,46.837,1 635.68,698.23
2021.12.13,10,27 902.101,1 074.18,4 206.992,23 087.015,52.130,1 638.40,697.80
2021.12.13,11,27 978.120,1 074.19,4 206.992,23 164.261,47.521,1 637.25,698.15
2021.12.13,12,28 356.258,1 080.02,4 206.992,23 542.499,34.181,1 651.78,698.44
2021.12.13,13,28 643.433,1 089.59,4 191.527,23 836.270,20.570,1 676.28,698.28
2021.12.13,14,28 592.500,1 089.89,7 663.844,20 319.743,28.190,1 678.13,697.25
2021.12.13,15,28 288.489,1 080.36,7 663.844,20 012.216,28.941,1 662.07,697.96
2021.12.13,16,28 010.853,1 033.14,7 663.844,19 742.211,48.792,1 508.50,697.49
2021.12.13,17,27 701.387,1 019.08,7 548.308,19 529.467,40.310,1 587.39,697.57
2021.12.13,18,26 975.764,1 018.55,2 004.938,24 295.842,23.661,1 559.93,697.10
2021.12.13,19,26 336.214,1 017.79,2 004.938,23 636.241,26.776,1 537.14,696.96
2021.12.13,20,25 840.666,982.37,2 004.938,23 136.524,38.914,1 440.13,696.98
2021.12.13,21,25 600.292,888.54,2 004.938,22 899.945,43.691,1 245.01,697.01
2021.12.13,22,25 438.267,842.17,2 004.938,22 736.653,44.952,1 114.25,697.01
2021.12.13,23,25 106.200,833.07,2 004.938,22 399.614,37.592,1 053.88,696.97
2021.12.14,0,25 313.360,697.56,2 004.938,22 589.043,23.435,1 021.09,422.60
2021.12.14,1,25 750.441,716.74,2 074.239,23 006.639,50.374,1 059.58,422.63
2021.12.14,2,26 538.152,751.41,4 976.955,20 882.826,28.437,1 045.63,422.64
2021.12.14,3,27 392.672,818.50,5 038.655,21 678.240,33.910,1 200.25,422.65
2021.12.14,4,28 172.109,915.60,4 206.992,23 294.799,28.272,1 223.96,422.73
2021.12.14,5,28 608.466,990.22,4 206.992,23 730.083,27.001,1 413.21,422.68
2021.12.14,6,28 694.497,1 036.31,4 206.992,23 813.563,21.415,1 680.61,422.67
2021.12.14,7,28 513.444,1 020.30,4 206.992,23 632.373,26.628,1 692.97,422.64
2021.12.14,8,28 333.756,1 014.12,4 206.992,23 465.424,37.079,1 673.22,422.68
2021.12.14,9,28 262.041,818.76,4 206.992,23 401.844,45.839,1 509.11,422.67
2021.12.14,10,28 227.199,953.94,4 206.992,23 412.077,51.106,1 634.86,422.67
2021.12.14,11,28 396.942,972.03,4 206.992,23 581.489,43.833,1 681.51,422.68
2021.12.14,12,28 679.854,986.36,4 206.992,23 873.779,35.516,1 685.76,422.67
2021.12.14,13,28 804.898,1 003.88,4 191.527,24 003.367,26.543,1 717.67,422.66
2021.12.14,14,28 599.506,1 015.55,7 663.844,20 323.909,33.215,1 756.75,421.92
2021.12.14,15,28 283.403,998.92,7 663.844,19 994.250,32.435,1 692.14,421.91
2021.12.14,16,27 976.056,985.02,7 663.844,19 692.868,48.273,1 678.07,421.92
2021.12.14,17,27 769.625,938.63,7 548.308,19 596.558,42.145,1 494.72,421.87
2021.12.14,18,26 868.101,974.30,2 004.938,24 190.255,26.872,1 681.54,421.83
2021.12.14,19,26 166.487,974.71,2 004.938,23 458.194,26.851,1 653.41,421.81
2021.12.14,20,25 847.295,916.06,2 004.938,23 139.116,39.189,1 530.36,421.79
2021.12.14,21,25 503.948,893.43,2 004.938,22 793.204,43.589,1 470.58,421.79
2021.12.14,22,25 185.626,805.42,2 004.938,22 459.459,45.958,1 231.44,421.82
2021.12.14,23,25 149.381,765.27,2 004.938,22 412.344,38.088,1 132.42,421.82
2021.12.15,0,25 413.818,760.74,2 004.938,22 723.172,22.619,1 090.38,470.48
2021.12.15,1,25 803.009,773.63,2 074.239,23 064.662,38.930,1 077.03,470.49
2021.12.15,2,26 640.497,803.10,4 976.955,21 006.748,26.463,1 095.61,470.56
2021.12.15,3,27 411.898,802.16,5 038.655,21 734.265,27.634,1 115.94,470.63
2021.12.15,4,28 035.615,881.47,4 206.992,23 243.170,26.801,1 162.98,470.64
2021.12.15,5,28 398.087,934.69,4 206.992,23 603.538,27.577,1 262.88,470.63
2021.12.15,6,28 628.682,1 120.17,4 206.992,23 834.442,21.464,1 476.95,470.32
2021.12.15,7,28 534.392,1 114.14,4 206.992,23 743.614,29.042,1 559.95,470.31
2021.12.15,8,28 156.774,1 015.18,4 206.992,23 367.913,31.270,1 573.20,470.60
2021.12.15,9,28 255.054,947.82,4 206.992,23 485.878,37.476,1 485.21,470.62
2021.12.15,10,28 202.712,945.43,4 206.992,23 437.090,43.345,1 492.85,470.63
2021.12.15,11,28 186.224,952.48,4 206.992,23 418.120,43.650,1 493.44,470.62
2021.12.15,12,28 514.152,953.43,4 206.992,23 714.781,40.558,1 455.42,470.61
2021.12.15,13,28 843.466,980.43,4 191.527,24 048.390,29.398,1 551.45,470.63
2021.12.15,14,28 792.684,989.80,7 663.844,20 533.480,35.471,1 448.83,470.59
2021.12.15,15,28 431.607,1 041.08,7 663.844,20 175.209,37.792,1 509.61,470.61
2021.12.15,16,28 129.885,990.43,7 663.844,19 876.007,46.335,1 549.07,470.57
2021.12.15,17,27 768.235,929.95,7 548.308,19 624.638,49.708,1 506.33,470.53
2021.12.15,18,27 143.981,929.91,2 004.938,24 498.462,36.541,1 520.17,470.48
2021.12.15,19,26 495.704,927.01,2 004.938,23 830.163,38.930,1 494.35,470.44
2021.12.15,20,25 979.530,899.95,2 004.938,23 309.815,52.176,1 408.80,470.45
2021.12.15,21,25 649.428,864.69,2 004.938,22 974.028,50.752,1 333.29,470.48
2021.12.15,22,25 495.033,804.96,2 004.938,22 818.369,48.187,1 219.16,470.43
2021.12.15,23,25 280.309,764.52,2 004.938,22 591.831,41.678,1 110.58,470.43
2021.12.16,0,25 399.236,870.57,2 004.938,22 660.902,23.815,1 109.69,718.38
2021.12.16,1,25 775.550,874.33,2 074.239,22 996.363,28.384,1 100.12,718.43
2021.12.16,2,26 526.024,906.64,4 976.955,20 856.859,23.158,1 126.91,718.44
2021.12.16,3,27 351.466,934.89,5 038.655,21 650.341,28.691,1 207.68,718.60
2021.12.16,4,28 128.823,1 031.83,4 206.992,23 260.590,21.974,1 394.19,718.59
2021.12.16,5,28 573.111,1 075.20,4 206.992,23 707.120,20.603,1 465.80,718.61
2021.12.16,6,28 649.519,1 175.32,4 206.992,23 786.082,17.776,1 643.98,718.56
2021.12.16,7,28 466.979,1 242.58,4 206.992,23 607.349,21.909,1 771.14,718.65
2021.12.16,8,28 250.419,1 228.12,4 206.992,23 403.992,27.744,1 766.26,718.65
2021.12.16,9,28 137.041,1 147.71,4 206.992,23 285.481,23.787,1 638.80,718.65
2021.12.16,10,28 080.810,1 147.01,4 206.992,23 235.847,31.103,1 651.76,718.65
2021.12.16,11,28 182.245,1 146.56,4 206.992,23 352.323,35.822,1 650.56,718.65
2021.12.16,12,28 422.217,1 172.09,4 206.992,23 584.771,29.856,1 683.57,718.65
2021.12.16,13,28 620.227,1 212.10,4 191.527,23 792.265,24.443,1 757.88,718.65
2021.12.16,14,28 617.877,1 202.03,7 663.844,20 324.328,27.862,1 758.27,718.65
2021.12.16,15,28 303.378,1 154.70,7 663.844,20 011.550,27.951,1 678.46,718.65
2021.12.16,16,28 138.354,1 129.77,7 663.844,19 843.112,31.583,1 654.48,718.65
2021.12.16,17,27 860.077,1 103.00,7 548.308,19 676.381,34.207,1 632.13,718.65
2021.12.16,18,27 250.776,1 104.59,2 004.938,24 578.765,18.851,1 605.00,718.65
2021.12.16,19,26 539.468,1 073.44,2 004.938,23 839.840,22.120,1 592.38,718.61
2021.12.16,20,25 978.791,1 024.86,2 004.938,23 283.715,34.159,1 465.22,718.61
2021.12.16,21,25 596.974,1 005.63,2 004.938,22 891.972,37.026,1 388.53,718.63
2021.12.16,22,25 232.376,911.84,2 004.938,22 510.106,35.283,1 218.16,718.61
2021.12.16,23,25 095.096,872.00,2 004.938,22 362.805,28.082,1 121.75,718.60
2021.12.17,0,25 194.660,897.49,2 004.938,22 485.443,27.529,1 117.58,758.72
2021.12.17,1,25 616.580,899.87,2 074.239,22 867.339,42.636,1 105.78,758.78
2021.12.17,2,26 411.445,932.58,4 976.955,20 774.282,31.475,1 134.66,758.79
2021.12.17,3,27 210.545,949.40,5 038.655,21 541.816,34.709,1 155.15,758.95
2021.12.17,4,27 914.696,1 021.00,4 206.992,23 086.128,28.905,1 309.18,758.94
2021.12.17,5,28 378.605,1 085.08,4 206.992,23 549.477,29.783,1 420.54,758.95
2021.12.17,6,28 443.624,1 195.12,4 206.992,23 614.052,25.329,1 648.81,758.92
2021.12.17,7,28 243.476,1 245.02,4 206.992,23 413.640,30.116,1 756.41,758.89
2021.12.17,8,28 069.388,1 240.11,4 206.992,23 250.113,34.363,1 746.54,758.92
2021.12.17,9,28 023.094,1 190.98,4 206.992,23 202.636,35.145,1 679.61,761.67
2021.12.17,10,27 964.795,1 150.84,4 206.992,23 162.973,41.689,1 641.28,758.97
2021.12.17,11,28 067.704,1 163.36,4 206.992,23 274.239,44.696,1 688.65,758.98
2021.12.17,12,28 348.006,1 168.67,4 206.992,23 554.475,40.426,1 691.37,758.94
2021.12.17,13,28 652.891,1 246.75,4 191.527,23 857.943,33.711,1 762.99,758.97
2021.12.17,14,28 598.197,1 257.65,7 663.844,20 334.550,40.370,1 766.99,758.83
2021.12.17,15,28 233.847,1 232.56,7 663.844,19 976.536,38.965,1 834.18,758.88
2021.12.17,16,27 851.577,1 157.23,7 663.844,19 590.915,45.071,1 655.94,758.87
2021.12.17,17,27 574.347,1 123.55,7 548.308,19 424.847,49.877,1 668.47,758.84
2021.12.17,18,26 928.103,1 134.53,2 004.938,24 282.024,36.671,1 618.19,758.80
2021.12.17,19,26 244.053,1 091.08,2 004.938,23 570.271,40.401,1 605.11,758.71
2021.12.17,20,25 907.766,1 039.55,2 004.938,23 241.387,49.481,1 571.83,758.74
2021.12.17,21,25 287.897,974.98,2 004.938,22 603.801,48.280,1 472.10,758.74
2021.12.17,22,25 204.096,930.34,2 004.938,22 518.197,45.726,1 307.94,758.73
2021.12.17,23,25 039.543,913.86,2 004.938,22 337.133,35.327,1 162.57,758.70
2021.12.18,0,25 269.839,1 002.31,2 004.938,22 512.057,29.131,1 250.00,790.15
2021.12.18,1,25 465.163,1 031.74,2 074.239,22 703.667,75.555,1 250.00,789.78
2021.12.18,2,25 889.456,959.34,4 976.955,20 247.617,58.509,1 162.12,790.42
2021.12.18,3,26 350.511,937.38,5 038.655,20 691.303,80.712,1 138.18,790.50
2021.12.18,4,27 039.963,1 004.05,4 206.992,22 194.201,43.782,1 224.68,790.52
2021.12.18,5,27 557.220,1 051.38,4 206.992,22 705.530,30.400,1 331.96,790.43
2021.12.18,6,27 974.739,1 150.48,4 206.992,23 111.022,19.749,1 503.14,790.06
2021.12.18,7,27 982.574,1 209.21,4 206.992,23 119.214,30.468,1 574.66,789.98
2021.12.18,8,27 818.678,1 295.82,4 206.992,22 961.509,38.169,1 728.13,790.00
2021.12.18,9,27 740.581,1 299.73,4 206.992,22 891.473,49.245,1 735.09,789.95
2021.12.18,10,27 696.494,1 281.75,4 206.992,22 846.392,54.972,1 784.36,789.77
2021.12.18,11,27 805.436,1 245.76,4 206.992,22 973.582,46.643,1 767.81,790.53
2021.12.18,12,28 159.419,1 279.65,4 206.992,23 325.947,37.511,1 766.22,790.39
2021.12.18,13,28 510.189,1 308.49,4 191.527,23 698.199,32.239,1 751.58,790.06
2021.12.18,14,28 468.428,1 313.56,7 663.844,20 193.883,33.855,1 759.33,789.58
2021.12.18,15,28 057.512,1 277.95,7 663.844,19 767.487,31.203,1 742.29,789.62
2021.12.18,16,27 720.029,1 273.76,7 663.844,19 399.254,38.294,1 785.04,789.77
2021.12.18,17,27 355.577,1 197.71,7 548.308,19 153.887,39.593,1 631.91,789.76
2021.12.18,18,26 808.848,1 195.29,2 004.938,24 117.859,26.586,1 598.55,790.83
2021.12.18,19,26 309.583,1 176.05,2 004.938,23 606.603,23.932,1 584.93,789.23
2021.12.18,20,25 925.880,1 141.14,2 004.938,23 218.223,35.426,1 529.78,789.21
2021.12.18,21,25 452.425,1 106.89,2 004.938,22 733.269,35.420,1 468.39,789.19
2021.12.18,22,25 173.175,1 083.93,2 004.938,22 445.408,37.417,1 398.59,789.21
2021.12.18,23,25 136.451,1 026.81,2 004.938,22 390.929,32.689,1 250.00,789.19
2021.12.19,0,25 165.528,936.81,2 004.938,22 458.152,28.363,1 166.58,797.63
2021.12.19,1,25 311.818,939.64,2 074.239,22 594.929,81.195,1 155.73,801.95
2021.12.19,2,25 560.108,941.83,4 976.955,19 932.949,63.880,1 139.40,800.45
2021.12.19,3,25 928.514,936.02,5 038.655,20 280.245,90.918,1 137.33,802.01
2021.12.19,4,26 562.306,957.06,4 206.992,21 736.400,55.195,1 175.83,802.14
2021.12.19,5,27 225.192,1 017.03,4 206.992,22 383.343,34.991,1 249.66,805.06
2021.12.19,6,27 621.989,1 084.72,4 206.992,22 778.063,25.187,1 357.73,805.04
2021.12.19,7,27 657.924,1 090.74,4 206.992,22 830.188,38.963,1 421.08,801.81
2021.12.19,8,27 541.452,1 150.99,4 206.992,22 724.405,50.636,1 556.25,801.94
2021.12.19,9,27 489.343,1 172.83,4 206.992,22 674.904,59.034,1 592.18,801.98
2021.12.19,10,27 422.904,1 171.65,4 206.992,22 611.040,63.575,1 601.90,801.95
2021.12.19,11,27 616.949,1 210.26,4 206.992,22 802.418,53.550,1 631.89,801.69
2021.12.19,12,27 926.164,1 214.58,4 206.992,23 095.947,35.431,1 610.50,801.33
2021.12.19,13,28 282.058,1 215.12,4 191.527,23 467.550,31.171,1 593.05,801.38
2021.12.19,14,28 306.993,1 217.03,7 663.844,20 027.060,34.931,1 613.61,801.20
2021.12.19,15,27 995.551,1 215.74,7 663.844,19 711.660,32.255,1 641.62,801.31
2021.12.19,16,27 631.304,1 183.86,7 663.844,19 356.911,47.668,1 636.40,801.59
2021.12.19,17,27 296.896,1 161.56,7 548.308,19 124.646,42.987,1 714.87,801.61
2021.12.19,18,26 748.885,1 174.26,2 004.938,24 077.651,26.590,1 703.39,801.49
2021.12.19,19,26 176.696,1 099.86,2 004.938,23 478.633,26.151,1 498.99,801.41
2021.12.19,20,25 853.550,1 067.60,2 004.938,23 192.929,37.038,1 438.05,801.40
2021.12.19,21,25 462.916,1 035.48,2 004.938,22 793.627,42.174,1 375.32,801.42
2021.12.19,22,25 139.228,944.63,2 004.938,22 467.986,48.784,1 192.85,801.39
2021.12.19,23,25 100.979,928.32,2 004.938,22 415.976,43.197,1 131.29,801.37
2021.12.20,0,25 173.464,852.74,2 004.938,22 464.653,14.256,1 077.84,688.59
2021.12.20,1,25 604.635,853.27,2 074.239,22 851.793,26.932,1 067.35,688.65
2021.12.20,2,26 427.740,866.95,4 976.955,20 791.592,19.394,1 061.64,688.69
2021.12.20,3,27 192.689,869.95,5 038.655,21 519.571,21.055,1 081.45,688.80
