Дата,День,"Объем планового производства, МВт.ч","Индекс равновесных цен на продажу электроэнергии, руб./МВт.ч.","Объем продажи по регулируемым договорам, МВт.ч","Объем продажи на РСВ, МВт.ч","Объем покупки в обеспечение РД, МВт.ч","Максимальный индекс равновесной цены за период, руб./МВт.ч","Минимальный индекс равновесной цены за период, руб./МВт.ч"
2024.05.03,20,94 634.368,1 818.08,33 189.033,58 622.398,4 439.925,6 356.46,1 207.81
2024.05.03,21,92 704.878,1 733.45,33 189.033,57 196.500,4 680.583,6 356.46,1 186.75
2024.05.03,22,89 429.039,1 470.41,33 189.033,54 117.613,4 847.110,6 356.46,998.70
2024.05.03,23,85 995.177,1 278.74,7 584.368,72 047.445,601.427,6 356.46,895.04
2024.05.04,0,84 632.500,1 277.78,7 584.368,70 750.675,665.874,6 356.46,672.35
2024.05.04,1,83 118.098,1 069.39,7 584.368,69 260.657,691.123,6 356.46,0.00
2024.05.04,2,82 174.428,1 040.87,7 584.368,68 336.211,710.313,6 356.46,0.00
2024.05.04,3,81 736.107,966.60,7 584.368,67 897.100,710.313,6 356.46,0.00
2024.05.04,4,81 720.501,954.53,7 584.368,67 859.884,688.318,6 356.46,0.00
2024.05.04,5,82 582.492,976.78,7 584.368,68 700.325,669.128,6 356.46,0.00
2024.05.04,6,84 325.817,1 047.09,20 930.551,58 867.253,2 423.019,6 356.46,0.00
2024.05.04,7,87 327.098,1 224.85,20 930.551,61 821.998,2 399.893,6 356.46,0.00
2024.05.04,8,90 076.543,1 400.34,17 663.806,66 984.127,1 563.800,6 356.46,0.00
2024.05.04,9,92 452.797,1 517.97,17 663.806,69 317.024,1 553.491,6 356.46,1.82
2024.05.04,10,93 390.508,1 561.11,17 663.806,70 230.562,1 559.884,6 356.46,0.00
2024.05.04,11,93 160.350,1 541.52,17 663.806,69 954.567,1 545.884,6 356.46,1.11
2024.05.04,12,92 912.163,1 528.30,17 663.806,69 698.523,1 545.884,6 356.46,0.00
2024.05.04,13,93 189.018,1 561.89,17 663.806,69 993.254,1 541.886,6 356.46,0.00
2024.05.04,14,92 095.176,1 488.69,17 663.806,68 913.024,1 544.900,6 356.46,1.56
2024.05.04,15,91 868.933,1 593.24,17 663.806,68 882.542,1 721.943,6 356.46,984.12
2024.05.04,16,92 009.956,1 603.08,17 663.806,69 049.532,1 721.943,6 356.46,1 059.41
2024.05.04,17,92 062.476,1 624.53,17 663.806,69 124.131,1 721.943,6 356.46,1 080.20
2024.05.04,18,92 476.285,1 701.16,17 663.806,69 578.456,1 721.943,6 356.46,1 105.66
2024.05.04,19,93 327.938,1 761.48,33 189.033,58 285.531,5 083.731,6 356.46,1 150.97
2024.05.04,20,93 708.043,1 815.03,33 189.033,58 660.065,5 072.444,6 356.46,1 186.31
2024.05.04,21,92 102.813,1 714.14,33 189.033,57 071.053,5 088.555,6 356.46,1 165.58
2024.05.04,22,89 044.640,1 421.40,33 189.033,54 155.996,5 231.471,6 356.46,971.68
2024.05.04,23,86 742.932,1 317.83,7 584.368,72 830.212,603.922,6 356.46,925.77
2024.05.05,0,84 312.703,1 283.49,7 584.368,70 414.934,660.602,6 356.46,891.33
2024.05.05,1,82 677.668,1 153.42,7 584.368,68 795.092,660.602,6 356.46,775.80
2024.05.05,2,81 632.401,1 136.24,7 584.368,67 795.064,705.041,6 356.46,763.58
2024.05.05,3,81 337.630,1 112.24,7 584.368,67 508.517,705.041,6 356.46,730.99
2024.05.05,4,81 265.231,1 104.75,7 584.368,67 435.515,705.041,6 356.46,714.05
2024.05.05,5,81 795.059,991.34,7 584.368,67 921.109,658.107,6 356.46,213.17
2024.05.05,6,82 685.594,973.98,20 930.551,57 342.852,2 550.901,6 356.46,0.00
2024.05.05,7,85 235.047,1 096.90,20 930.551,59 800.399,2 535.903,6 356.46,0.00
2024.05.05,8,87 953.133,1 430.27,17 663.806,65 055.133,1 867.989,6 356.46,918.80
2024.05.05,9,90 222.465,1 561.27,17 663.806,67 266.552,1 867.989,6 356.46,1 001.17
2024.05.05,10,91 024.741,1 589.05,17 663.806,68 037.628,1 867.989,6 356.46,1 027.90
2024.05.05,11,91 075.676,1 603.42,17 663.806,68 060.530,1 862.915,6 356.46,1 042.08
2024.05.05,12,90 264.496,1 537.36,17 663.806,67 237.718,1 862.915,6 356.46,1 018.24
2024.05.05,13,90 095.284,1 535.07,17 663.806,67 067.092,1 856.384,6 356.46,1 029.86
2024.05.05,14,89 709.618,1 528.13,17 663.806,66 701.486,1 856.384,6 356.46,1 023.48
2024.05.05,15,89 670.001,1 465.93,17 663.806,66 710.414,1 865.929,6 356.46,963.35
2024.05.05,16,90 001.722,1 472.87,17 663.806,67 090.709,1 865.929,6 356.46,933.59
2024.05.05,17,90 212.842,1 481.75,17 663.806,67 337.351,1 859.536,6 356.46,940.28
2024.05.05,18,90 796.925,1 546.89,17 663.806,67 976.286,1 853.005,6 356.46,977.63
2024.05.05,19,92 143.128,1 723.28,33 189.033,57 195.126,5 226.794,6 356.46,1 090.43
2024.05.05,20,92 329.868,1 798.52,33 189.033,57 389.847,5 233.628,6 356.46,1 143.36
2024.05.05,21,91 130.388,1 715.99,33 189.033,56 242.063,5 274.452,6 356.46,1 137.09
2024.05.05,22,88 217.876,1 408.75,33 189.033,53 353.585,5 298.961,6 356.46,934.78
2024.05.05,23,85 740.060,1 338.00,7 584.368,71 787.862,606.554,6 356.46,904.30
2024.05.06,0,83 588.415,1 189.20,7 584.368,69 716.065,686.185,6 356.46,778.80
2024.05.06,1,82 139.903,1 119.37,7 584.368,68 293.105,711.177,6 356.46,719.82
2024.05.06,2,81 468.922,1 069.10,7 584.368,67 633.303,717.826,6 356.46,669.60
2024.05.06,3,81 594.590,1 070.36,7 584.368,67 771.386,717.826,6 356.46,661.89
2024.05.06,4,82 306.247,1 080.20,7 584.368,68 449.727,693.454,6 356.46,657.15
2024.05.06,5,84 191.998,1 179.85,7 584.368,70 252.804,671.010,6 356.46,736.28
2024.05.06,6,87 272.820,1 315.51,20 930.551,61 271.132,2 054.731,6 356.46,849.02
2024.05.06,7,91 294.913,1 541.57,20 930.551,65 064.057,2 007.056,6 356.46,1 020.17
2024.05.06,8,94 831.035,1 803.18,17 663.806,71 312.443,1 512.933,6 356.46,1 174.40
2024.05.06,9,96 597.666,1 853.28,17 663.806,73 003.011,1 500.621,6 356.46,1 260.06
2024.05.06,10,96 681.028,1 847.29,17 663.806,73 047.433,1 500.621,6 356.46,1 288.25
2024.05.06,11,96 198.119,1 843.77,17 663.806,72 516.725,1 482.623,6 356.46,1 264.52
2024.05.06,12,95 739.035,1 841.69,17 663.806,72 057.145,1 482.623,6 356.46,1 256.03
2024.05.06,13,95 513.085,1 826.06,17 663.806,71 844.543,1 489.016,6 356.46,1 047.25
2024.05.06,14,95 183.116,1 821.71,17 663.806,71 557.406,1 504.768,6 356.46,1 266.30
2024.05.06,15,94 654.521,1 820.91,17 663.806,71 094.669,1 507.782,6 356.46,1 287.19
2024.05.06,16,94 186.823,1 811.15,17 663.806,70 649.879,1 502.782,6 356.46,1 268.99
2024.05.06,17,94 324.970,1 816.10,17 663.806,70 828.399,1 500.150,6 356.46,1 242.77
2024.05.06,18,94 656.033,1 806.53,17 663.806,71 208.062,1 500.150,6 356.46,1 214.32
2024.05.06,19,95 275.277,1 819.58,33 189.033,58 915.061,4 111.403,6 356.46,1 236.35
2024.05.06,20,94 917.138,1 819.20,33 189.033,58 437.667,3 986.688,6 356.46,1 243.90
2024.05.06,21,93 451.940,1 742.48,33 189.033,57 223.153,4 150.260,6 356.46,1 218.51
2024.05.06,22,90 131.762,1 446.67,33 189.033,54 079.265,4 303.140,6 356.46,1 029.60
2024.05.06,23,87 358.345,1 299.43,7 584.368,73 200.100,587.918,6 356.46,924.75
2024.05.07,0,83 977.952,1 201.66,7 584.368,69 971.361,718.383,6 356.46,648.58
2024.05.07,1,82 506.113,1 088.76,7 584.368,68 521.528,740.378,6 356.46,710.00
2024.05.07,2,81 669.854,1 041.48,7 584.368,67 785.655,781.247,6 356.46,590.31
2024.05.07,3,81 741.956,1 042.16,7 584.368,67 855.857,773.247,6 356.46,620.11
2024.05.07,4,82 309.654,1 084.17,7 584.368,68 372.353,721.430,6 356.46,720.69
2024.05.07,5,84 091.195,1 167.08,7 584.368,70 098.532,686.797,6 356.46,761.55
2024.05.07,6,86 977.743,1 271.08,20 930.551,61 376.364,2 468.191,6 356.46,849.47
2024.05.07,7,91 031.505,1 452.52,20 930.551,65 270.754,2 478.636,6 356.46,1 001.62
2024.05.07,8,94 479.247,1 594.22,17 663.806,71 250.290,1 793.795,6 356.46,1 072.12
2024.05.07,9,96 292.946,1 648.10,17 663.806,73 006.270,1 797.273,6 356.46,1 109.59
2024.05.07,10,96 353.247,1 666.26,17 663.806,72 854.910,1 623.414,6 356.46,1 095.21
2024.05.07,11,96 080.221,1 698.82,17 663.806,72 531.664,1 605.416,6 356.46,1 220.38
2024.05.07,12,95 646.963,1 719.61,17 663.806,72 090.124,1 605.416,6 356.46,1 254.53
2024.05.07,13,95 840.359,1 732.80,17 663.806,72 287.831,1 606.020,6 356.46,1 275.53
2024.05.07,14,95 391.717,1 711.05,17 663.806,71 889.439,1 628.165,6 356.46,1 221.74
2024.05.07,15,95 094.765,1 750.17,17 663.806,71 656.514,1 631.179,6 356.46,1 222.33
2024.05.07,16,94 887.096,1 725.14,17 663.806,71 489.753,1 631.179,6 356.46,1 184.93
2024.05.07,17,95 040.190,1 660.00,17 663.806,71 859.746,1 805.038,6 356.46,1 077.52
2024.05.07,18,95 243.915,1 659.00,17 663.806,71 920.159,1 614.141,6 356.46,1 065.85
2024.05.07,19,96 071.886,1 663.24,33 189.033,60 063.017,4 434.058,6 356.46,1 066.55
2024.05.07,20,96 135.350,1 721.37,33 189.033,60 130.094,4 432.058,6 356.46,1 140.85
2024.05.07,21,94 423.489,1 569.77,33 189.033,58 534.319,4 439.205,6 356.46,1 051.76
2024.05.07,22,90 743.501,1 444.86,33 189.033,54 921.905,4 482.076,6 356.46,949.07
2024.05.07,23,87 855.258,1 303.75,7 584.368,73 792.411,630.956,6 356.46,947.96
2024.05.08,0,85 504.714,1 046.90,7 584.368,71 398.337,610.535,6 356.46,0.00
2024.05.08,1,83 961.958,956.50,7 584.368,69 921.890,675.883,6 356.46,0.00
2024.05.08,2,83 392.607,914.87,7 584.368,69 366.295,690.330,6 356.46,0.00
2024.05.08,3,83 049.075,904.01,7 584.368,69 020.666,690.330,6 356.46,0.00
2024.05.08,4,83 638.982,967.45,7 584.368,69 567.200,646.656,6 356.46,0.00
2024.05.08,5,85 526.598,988.49,7 584.368,71 425.704,624.212,6 356.46,0.00
2024.05.08,6,88 292.434,1 213.88,20 930.551,62 180.873,2 007.227,6 356.46,827.99
2024.05.08,7,92 361.835,1 360.34,20 930.551,66 107.455,2 005.246,6 356.46,945.44
2024.05.08,8,95 748.468,1 555.98,17 663.806,72 225.331,1 485.178,6 356.46,1 090.53
2024.05.08,9,97 922.546,1 643.09,17 663.806,74 480.217,1 573.956,6 356.46,1 189.13
2024.05.08,10,98 271.075,1 657.02,17 663.806,74 822.353,1 573.956,6 356.46,1 146.17
2024.05.08,11,97 991.668,1 675.60,17 663.806,74 535.932,1 570.824,6 356.46,1 007.59
2024.05.08,12,97 421.872,1 675.82,17 663.806,74 012.798,1 616.434,6 356.46,1 015.13
2024.05.08,13,97 474.272,1 678.11,17 663.806,74 082.906,1 635.266,6 356.46,1 052.07
2024.05.08,14,97 011.550,1 638.19,17 663.806,73 550.969,1 562.240,6 356.46,1 128.34
2024.05.08,15,96 591.522,1 615.35,17 663.806,73 172.053,1 566.362,6 356.46,1 124.48
2024.05.08,16,96 125.806,1 639.65,17 663.806,72 709.279,1 566.362,6 356.46,1 143.99
2024.05.08,17,95 886.814,1 631.02,17 663.806,72 469.306,1 553.349,6 356.46,1 105.81
2024.05.08,18,96 036.722,1 589.27,17 663.806,72 609.301,1 532.918,6 356.46,1 048.70
2024.05.08,19,96 615.337,1 608.42,33 189.033,60 762.654,4 639.556,6 356.46,1 060.94
2024.05.08,20,96 916.571,1 687.30,33 189.033,60 998.197,4 608.759,6 356.46,1 081.85
2024.05.08,21,95 233.516,1 649.79,33 189.033,59 597.520,4 613.331,6 356.46,460.88
2024.05.08,22,91 754.521,1 538.78,33 189.033,56 321.681,4 762.640,6 356.46,987.93
2024.05.08,23,88 012.316,1 356.70,7 584.368,74 047.437,592.645,6 356.46,932.94
2024.05.09,0,85 476.852,1 238.62,7 584.368,71 540.822,582.100,6 356.46,858.15
2024.05.09,1,83 908.772,1 154.34,7 584.368,70 019.667,629.882,6 356.46,777.97
2024.05.09,2,82 862.727,1 127.42,7 584.368,68 996.417,651.877,6 356.46,747.29
2024.05.09,3,82 556.217,1 108.34,7 584.368,68 688.507,651.877,6 356.46,730.67
2024.05.09,4,82 434.053,1 105.77,7 584.368,68 565.918,651.877,6 356.46,717.99
2024.05.09,5,83 017.823,1 107.36,7 584.368,69 046.840,550.525,6 356.46,711.56
2024.05.09,6,84 112.714,1 096.15,20 930.551,58 021.834,1 769.658,6 356.46,701.92
2024.05.09,7,86 586.238,1 156.47,20 930.551,60 399.961,1 741.234,6 356.46,759.13
2024.05.09,8,89 295.178,1 327.12,17 663.806,65 861.327,1 261.925,6 356.46,870.59
2024.05.09,9,91 772.157,1 495.29,17 663.806,68 290.432,1 251.912,6 356.46,994.72
2024.05.09,10,92 657.207,1 519.54,17 663.806,69 162.788,1 250.099,6 356.46,1 025.06
2024.05.09,11,92 753.536,1 515.83,17 663.806,69 235.807,1 232.101,6 356.46,1 024.82
2024.05.09,12,92 447.354,1 512.53,17 663.806,68 953.892,1 252.532,6 356.46,1 013.56
2024.05.09,13,92 239.148,1 510.26,17 663.806,68 757.284,1 258.978,6 356.46,1 012.81
2024.05.09,14,92 089.494,1 515.92,17 663.806,68 642.845,1 282.494,6 356.46,997.85
2024.05.09,15,92 297.162,1 530.70,17 663.806,68 872.016,1 285.508,6 356.46,994.84
2024.05.09,16,92 373.440,1 538.38,17 663.806,68 963.094,1 285.508,6 356.46,997.88
2024.05.09,17,92 795.025,1 557.01,17 663.806,69 414.749,1 283.411,6 356.46,1 002.76
2024.05.09,18,93 355.486,1 575.15,17 663.806,70 003.970,1 283.411,6 356.46,1 014.69
2024.05.09,19,94 574.886,1 599.92,33 189.033,58 505.974,4 081.588,6 356.46,1 037.65
2024.05.09,20,95 027.048,1 664.04,33 189.033,58 965.927,4 081.588,6 356.46,1 086.48
2024.05.09,21,92 932.507,1 520.66,33 189.033,56 883.325,4 086.427,6 356.46,1 024.31
2024.05.09,22,89 635.573,1 376.82,33 189.033,54 049.417,4 550.325,6 356.46,942.68
2024.05.09,23,86 340.259,1 233.14,7 584.368,72 286.702,478.714,6 356.46,852.51
2024.05.10,0,85 653.514,1 229.08,7 584.368,71 665.547,553.646,6 356.46,838.33
2024.05.10,1,84 221.584,1 137.51,7 584.368,70 238.699,560.559,6 356.46,756.56
2024.05.10,2,83 263.699,1 092.87,7 584.368,69 325.224,604.998,6 356.46,714.68
2024.05.10,3,82 830.725,1 087.82,7 584.368,68 891.150,604.998,6 356.46,707.88
2024.05.10,4,82 747.784,1 095.18,7 584.368,68 840.989,638.175,6 356.46,706.38
2024.05.10,5,83 317.633,1 091.67,7 584.368,69 361.577,586.823,6 356.46,697.05
2024.05.10,6,84 696.279,1 094.00,20 930.551,59 063.367,2 227.080,6 356.46,693.47
2024.05.10,7,87 534.991,1 172.65,20 930.551,61 839.848,2 199.656,6 356.46,701.94
2024.05.10,8,90 341.258,1 375.56,17 663.806,67 235.625,1 562.947,6 356.46,832.23
2024.05.10,9,92 600.596,1 528.00,17 663.806,69 443.153,1 562.947,6 356.46,939.07
2024.05.10,10,93 554.684,1 558.72,17 663.806,70 366.792,1 562.947,6 356.46,972.75
2024.05.10,11,93 687.611,1 551.02,17 663.806,70 457.628,1 544.949,6 356.46,972.46
2024.05.10,12,93 381.180,1 529.75,17 663.806,70 123.205,1 532.852,6 356.46,965.55
2024.05.10,13,93 391.431,1 530.67,17 663.806,70 127.876,1 519.245,6 356.46,967.07
2024.05.10,14,93 099.932,1 528.28,17 663.806,69 836.138,1 513.188,6 356.46,956.56
2024.05.10,15,92 850.782,1 527.97,17 663.806,69 568.911,1 486.371,6 356.46,960.32
2024.05.10,16,93 097.670,1 531.82,17 663.806,69 824.301,1 486.753,6 356.46,936.16
2024.05.10,17,93 589.884,1 556.30,17 663.806,70 394.756,1 507.184,6 356.46,952.18
2024.05.10,18,94 069.040,1 566.51,17 663.806,70 923.969,1 507.184,6 356.46,948.34
2024.05.10,19,95 159.298,1 584.05,33 189.033,59 593.917,4 586.003,6 356.46,970.25
2024.05.10,20,95 692.639,1 646.47,33 189.033,60 125.796,4 584.003,6 356.46,1 006.21
2024.05.10,21,93 853.772,1 543.11,33 189.033,58 299.672,4 588.575,6 356.46,982.38
2024.05.10,22,90 451.212,1 410.99,33 189.033,55 100.828,4 785.756,6 356.46,929.13
2024.05.10,23,86 949.645,1 259.82,7 584.368,72 937.162,517.252,6 356.46,834.35
2024.05.11,0,85 649.787,1 261.82,7 584.368,71 779.977,594.856,6 356.46,877.83
2024.05.11,1,84 103.089,1 157.35,7 584.368,70 240.489,601.769,6 356.46,771.73
2024.05.11,2,83 042.409,1 127.02,7 584.368,69 225.036,646.208,6 356.46,742.78
2024.05.11,3,82 538.334,1 115.77,7 584.368,68 719.823,646.208,6 356.46,738.92
2024.05.11,4,82 404.641,1 101.40,7 584.368,68 582.020,642.341,6 356.46,708.26
2024.05.11,5,82 891.178,1 103.76,7 584.368,69 026.402,590.989,6 356.46,707.61
2024.05.11,6,84 379.136,1 107.34,20 930.551,58 713.668,2 117.193,6 356.46,704.03
2024.05.11,7,87 377.325,1 217.85,20 930.551,61 617.993,2 074.769,6 356.46,786.15
2024.05.11,8,90 862.090,1 386.60,17 663.806,67 783.521,1 547.866,6 356.46,880.71
2024.05.11,9,93 484.582,1 651.70,17 663.806,70 410.034,1 547.866,6 356.46,1 041.60
2024.05.11,10,94 143.343,1 659.43,17 663.806,70 931.834,1 441.598,6 356.46,1 072.97
2024.05.11,11,94 206.218,1 653.09,17 663.806,70 960.347,1 423.600,6 356.46,1 061.01
2024.05.11,12,93 888.529,1 625.09,17 663.806,70 638.794,1 421.503,6 356.46,1 031.95
2024.05.11,13,93 697.921,1 627.20,17 663.806,70 477.963,1 440.873,6 356.46,1 055.90
2024.05.11,14,93 279.353,1 620.35,17 663.806,70 058.960,1 451.465,6 356.46,1 042.10
2024.05.11,15,93 257.670,1 632.66,17 663.806,70 072.231,1 454.479,6 356.46,1 030.40
2024.05.11,16,93 478.955,1 619.79,17 663.806,70 307.003,1 454.479,6 356.46,992.79
2024.05.11,17,93 855.441,1 628.73,17 663.806,70 725.142,1 454.479,6 356.46,1 001.14
2024.05.11,18,94 148.041,1 649.74,17 663.806,71 050.730,1 454.479,6 356.46,1 011.31
2024.05.11,19,94 994.814,1 679.65,33 189.033,59 370.979,4 431.060,6 356.46,1 033.23
2024.05.11,20,95 639.489,1 717.19,33 189.033,60 017.379,4 429.060,6 356.46,1 035.06
2024.05.11,21,93 643.721,1 648.99,33 189.033,58 257.848,4 655.576,6 356.46,1 025.57
2024.05.11,22,90 251.940,1 524.56,33 189.033,54 875.504,4 658.699,6 356.46,998.58
2024.05.11,23,86 883.249,1 310.38,7 584.368,73 000.781,546.589,6 356.46,848.23
2024.05.12,0,85 262.850,1 308.58,7 584.368,71 426.802,581.744,6 356.46,866.49
2024.05.12,1,83 618.539,1 194.34,7 584.368,69 789.548,588.657,6 356.46,770.65
2024.05.12,2,82 489.052,1 132.54,7 584.368,68 704.212,633.096,6 356.46,716.89
2024.05.12,3,82 098.065,1 101.72,7 584.368,68 312.848,633.096,6 356.46,687.68
2024.05.12,4,81 968.400,1 089.33,7 584.368,68 183.958,633.096,6 356.46,672.26
2024.05.12,5,82 703.962,1 092.57,7 584.368,68 868.872,581.744,6 356.46,672.07
2024.05.12,6,83 537.832,1 041.76,20 930.551,57 980.081,2 185.474,6 356.46,650.39
2024.05.12,7,85 907.786,1 136.92,20 930.551,60 060.776,1 952.110,6 356.46,693.85
2024.05.12,8,88 845.695,1 295.01,17 663.806,65 624.098,1 361.669,6 356.46,821.05
2024.05.12,9,91 248.940,1 410.42,17 663.806,67 965.148,1 361.669,6 356.46,879.81
2024.05.12,10,92 271.179,1 466.21,17 663.806,68 934.830,1 351.215,6 356.46,932.88
2024.05.12,11,92 599.825,1 436.09,17 663.806,69 191.455,1 300.808,6 356.46,923.87
2024.05.12,12,92 438.362,1 431.24,17 663.806,69 028.864,1 302.709,6 356.46,929.69
2024.05.12,13,92 664.636,1 439.63,17 663.806,69 283.235,1 311.550,6 356.46,938.56
2024.05.12,14,92 553.446,1 443.19,17 663.806,69 206.177,1 328.673,6 356.46,935.38
2024.05.12,15,92 597.077,1 452.68,17 663.806,69 269.235,1 331.687,6 356.46,931.12
2024.05.12,16,92 990.799,1 463.32,17 663.806,69 686.720,1 331.687,6 356.46,910.22
2024.05.12,17,93 459.596,1 521.26,17 663.806,70 192.015,1 331.687,6 356.46,922.70
2024.05.12,18,93 925.254,1 533.77,17 663.806,70 707.576,1 331.687,6 356.46,920.18
2024.05.12,19,95 046.801,1 579.90,33 189.033,59 391.678,4 394.360,6 356.46,936.23
2024.05.12,20,95 376.204,1 573.78,33 189.033,59 791.964,4 393.360,6 356.46,932.47
2024.05.12,21,93 611.666,1 526.97,33 189.033,58 089.707,4 444.932,6 356.46,942.39
2024.05.12,22,89 746.192,1 357.22,33 189.033,54 495.099,4 715.887,6 356.46,877.24
2024.05.12,23,86 267.947,1 221.76,7 584.368,72 438.525,533.080,6 356.46,791.45
2024.05.13,0,84 605.615,1 245.03,7 584.368,70 949.118,693.138,6 356.46,796.47
2024.05.13,1,83 127.030,1 154.05,7 584.368,69 477.793,701.981,6 356.46,714.13
2024.05.13,2,82 236.065,1 108.09,7 584.368,68 595.376,724.425,6 356.46,677.22
2024.05.13,3,82 139.466,1 104.87,7 584.368,68 485.622,724.031,6 356.46,731.03
2024.05.13,4,82 856.122,1 112.18,7 584.368,69 147.759,700.036,6 356.46,714.25
2024.05.13,5,84 891.709,1 159.60,7 584.368,71 025.256,648.412,6 356.46,737.32
2024.05.13,6,88 289.473,1 316.36,20 930.551,62 545.785,2 202.390,6 356.46,841.02
2024.05.13,7,93 010.571,1 517.47,20 930.551,66 953.601,2 077.055,6 356.46,941.12
2024.05.13,8,97 003.921,1 678.32,17 663.806,73 554.916,1 487.946,6 356.46,0.00
2024.05.13,9,99 111.541,1 772.12,17 663.806,75 566.513,1 446.393,6 356.46,0.00
2024.05.13,10,99 311.440,1 833.20,17 663.806,75 750.522,1 446.393,6 356.46,0.00
2024.05.13,11,98 971.308,1 760.20,17 663.806,75 437.907,1 467.851,6 356.46,0.00
2024.05.13,12,98 461.066,1 792.07,17 663.806,74 940.575,1 467.851,6 356.46,991.98
2024.05.13,13,98 692.273,1 800.92,17 663.806,75 188.083,1 474.244,6 356.46,1 181.30
2024.05.13,14,98 353.072,1 771.45,17 663.806,74 861.027,1 487.221,6 356.46,1 164.63
2024.05.13,15,97 868.366,1 732.20,17 663.806,74 413.618,1 500.827,6 356.46,1 148.12
2024.05.13,16,97 196.543,1 718.00,17 663.806,73 781.682,1 510.048,6 356.46,1 102.05
2024.05.13,17,96 411.071,1 684.95,17 663.806,73 031.353,1 510.048,6 356.46,1 089.57
2024.05.13,18,96 447.821,1 665.64,17 663.806,73 136.441,1 542.457,6 356.46,1 047.09
2024.05.13,19,97 429.305,1 643.64,33 189.033,61 702.612,4 634.017,6 356.46,652.13
2024.05.13,20,97 601.207,1 651.76,33 189.033,61 878.033,4 633.017,6 356.46,458.38
2024.05.13,21,95 947.229,1 629.78,33 189.033,60 356.315,4 636.495,6 356.46,0.00
2024.05.13,22,91 755.393,1 362.70,33 189.033,56 292.934,4 735.987,6 356.46,0.00
2024.05.13,23,87 628.627,1 231.38,7 584.368,73 641.718,602.051,6 356.46,842.87
2024.05.14,0,85 436.337,1 156.79,7 584.368,71 519.274,647.870,6 356.46,796.50
2024.05.14,1,83 883.105,1 090.22,7 584.368,69 979.499,654.783,6 356.46,726.15
2024.05.14,2,82 879.169,1 062.23,7 584.368,68 999.006,677.227,6 356.46,722.74
2024.05.14,3,82 594.438,1 058.79,7 584.368,68 712.735,677.227,6 356.46,721.33
2024.05.14,4,83 175.467,1 078.10,7 584.368,69 297.528,677.227,6 356.46,715.78
2024.05.14,5,85 277.718,1 139.05,7 584.368,71 343.467,629.445,6 356.46,742.17
2024.05.14,6,87 821.526,1 228.11,20 930.551,62 031.036,2 174.662,6 356.46,838.61
2024.05.14,7,92 266.871,1 352.32,20 930.551,66 190.723,2 059.276,6 356.46,28.98
2024.05.14,8,96 010.036,1 586.41,17 663.806,72 534.040,1 443.117,6 356.46,425.15
2024.05.14,9,97 899.283,1 661.83,17 663.806,74 395.741,1 443.117,6 356.46,0.00
2024.05.14,10,98 134.411,1 683.92,17 663.806,74 617.706,1 443.117,6 356.46,0.00
2024.05.14,11,97 950.552,1 693.35,17 663.806,74 412.927,1 425.119,6 356.46,0.00
2024.05.14,12,97 346.171,1 691.28,17 663.806,73 810.980,1 425.119,6 356.46,0.00
2024.05.14,13,97 385.405,1 691.95,17 663.806,73 854.228,1 429.415,6 356.46,0.00
2024.05.14,14,96 886.949,1 681.09,17 663.806,73 387.342,1 435.946,6 356.46,0.00
2024.05.14,15,96 440.001,1 670.83,17 663.806,72 986.630,1 438.960,6 356.46,0.00
2024.05.14,16,96 021.235,1 652.61,17 663.806,72 585.565,1 438.960,6 356.46,0.00
2024.05.14,17,95 911.445,1 655.41,17 663.806,72 516.603,1 455.998,6 356.46,0.00
2024.05.14,18,96 189.303,1 643.84,17 663.806,72 808.436,1 455.998,6 356.46,0.00
2024.05.14,19,96 655.309,1 600.30,33 189.033,60 874.934,4 564.105,6 356.46,1 047.72
2024.05.14,20,96 948.527,1 621.64,33 189.033,61 188.815,4 580.683,6 356.46,0.00
2024.05.14,21,95 593.729,1 624.98,33 189.033,59 966.709,4 579.683,6 356.46,0.00
2024.05.14,22,91 604.942,1 409.17,33 189.033,56 119.297,4 691.605,6 356.46,0.00
2024.05.14,23,87 591.483,1 293.31,7 584.368,73 622.974,600.048,6 356.46,0.00
2024.05.15,0,84 995.222,1 225.35,7 584.368,71 244.982,743.860,6 356.46,836.95
2024.05.15,1,83 380.753,1 121.06,7 584.368,69 629.367,743.860,6 356.46,745.46
2024.05.15,2,82 444.179,1 117.28,7 584.368,68 713.037,766.304,6 356.46,745.41
2024.05.15,3,82 248.823,1 118.12,7 584.368,68 515.566,766.304,6 356.46,737.83
2024.05.15,4,83 031.761,1 143.49,7 584.368,69 298.567,766.304,6 356.46,735.07
2024.05.15,5,85 014.086,1 166.15,7 584.368,71 253.190,742.851,6 356.46,742.58
2024.05.15,6,88 198.821,1 301.46,20 930.551,62 677.221,2 376.745,6 356.46,865.57
2024.05.15,7,92 462.908,1 554.01,20 930.551,66 679.952,2 291.030,6 356.46,1 024.23
2024.05.15,8,96 240.850,1 758.87,17 663.806,73 083.575,1 659.803,6 356.46,1 138.98
2024.05.15,9,98 136.906,1 823.25,17 663.806,74 955.625,1 659.803,6 356.46,1 267.43
2024.05.15,10,98 151.924,1 822.19,17 663.806,74 904.093,1 618.250,6 356.46,1 280.00
2024.05.15,11,97 766.328,1 834.80,17 663.806,74 517.983,1 641.805,6 356.46,1 085.24
2024.05.15,12,97 119.006,1 834.66,17 663.806,73 872.466,1 641.805,6 356.46,1 079.74
2024.05.15,13,97 214.042,1 853.76,17 663.806,73 988.813,1 648.198,6 356.46,1 084.57
